id,name,date,metric_name,metric_value,yeast_type
276,Nine To Five Wizard,2017-01-01,ibu,35,Other
276,Nine To Five Wizard,2017-01-01,srm,10,Other
276,Nine To Five Wizard,2017-01-01,ph,4.3,Other
276,Nine To Five Wizard,2017-01-01,target_fg,1012,Other
277,Prototype Blonde Ale,2017-01-01,abv,4.5,Ale
277,Prototype Blonde Ale,2017-01-01,ibu,15,Ale
277,Prototype Blonde Ale,2017-01-01,srm,6,Ale
277,Prototype Blonde Ale,2017-01-01,ph,4.6,Ale
277,Prototype Blonde Ale,2017-01-01,target_fg,1009,Ale
278,AB:23,2017-01-01,abv,11.5,Ale
278,AB:23,2017-01-01,ibu,80,Ale
278,AB:23,2017-01-01,srm,41,Ale
278,AB:23,2017-01-01,ph,4.1,Ale
278,AB:23,2017-01-01,target_fg,1020,Ale
279,Slot Machine,2017-01-01,abv,5.2,Ale
279,Slot Machine,2017-01-01,ibu,50,Ale
279,Slot Machine,2017-01-01,srm,25,Ale
279,Slot Machine,2017-01-01,ph,4.3,Ale
279,Slot Machine,2017-01-01,target_fg,1011,Ale
280,Make Earth Great Again,2017-01-01,abv,7.5,Other
280,Make Earth Great Again,2017-01-01,ibu,35,Other
280,Make Earth Great Again,2017-01-01,srm,5,Other
280,Make Earth Great Again,2017-01-01,ph,4.6,Other
280,Make Earth Great Again,2017-01-01,target_fg,1004,Other
281,Homicidal Puppet Help Desk,2017-01-01,abv,11.5,Ale
281,Homicidal Puppet Help Desk,2017-01-01,ibu,132,Ale
281,Homicidal Puppet Help Desk,2017-01-01,srm,23,Ale
281,Homicidal Puppet Help Desk,2017-01-01,ph,4.1,Ale
281,Homicidal Puppet Help Desk,2017-01-01,target_fg,1020,Ale
282,Pina Colada Sidewalk,2017-01-01,abv,5.2,Ale
282,Pina Colada Sidewalk,2017-01-01,ibu,10,Ale
282,Pina Colada Sidewalk,2017-01-01,srm,7,Ale
282,Pina Colada Sidewalk,2017-01-01,ph,3.8,Ale
282,Pina Colada Sidewalk,2017-01-01,target_fg,1008,Ale
283,AB:24,2017-01-01,abv,11.5,Ale
283,AB:24,2017-01-01,ibu,50,Ale
283,AB:24,2017-01-01,srm,112,Ale
283,AB:24,2017-01-01,ph,4.4,Ale
283,AB:24,2017-01-01,target_fg,1019,Ale
284,Hello My Name Is Helga,2017-01-01,abv,8.2,Ale
284,Hello My Name Is Helga,2017-01-01,ibu,70,Ale
284,Hello My Name Is Helga,2017-01-01,srm,8,Ale
284,Hello My Name Is Helga,2017-01-01,ph,4.4,Ale
284,Hello My Name Is Helga,2017-01-01,target_fg,1009,Ale
285,Hello My Name Is Sari,2017-01-01,abv,8.2,Ale
285,Hello My Name Is Sari,2017-01-01,ibu,70,Ale
285,Hello My Name Is Sari,2017-01-01,srm,8,Ale
285,Hello My Name Is Sari,2017-01-01,ph,4.4,Ale
285,Hello My Name Is Sari,2017-01-01,target_fg,1009,Ale
286,Hello My Name Is Aune,2017-01-01,abv,8.2,Ale
286,Hello My Name Is Aune,2017-01-01,ibu,70,Ale
286,Hello My Name Is Aune,2017-01-01,srm,8,Ale
286,Hello My Name Is Aune,2017-01-01,ph,4.4,Ale
286,Hello My Name Is Aune,2017-01-01,target_fg,1009,Ale
287,Hello My Name Is Marianne,2017-01-01,abv,8.2,Ale
287,Hello My Name Is Marianne,2017-01-01,ibu,70,Ale
287,Hello My Name Is Marianne,2017-01-01,srm,8,Ale
287,Hello My Name Is Marianne,2017-01-01,ph,4.4,Ale
287,Hello My Name Is Marianne,2017-01-01,target_fg,1009,Ale
288,Hello My Name Is Agnetha,2017-01-01,abv,8.2,Ale
288,Hello My Name Is Agnetha,2017-01-01,ibu,70,Ale
288,Hello My Name Is Agnetha,2017-01-01,srm,8,Ale
288,Hello My Name Is Agnetha,2017-01-01,ph,4.4,Ale
288,Hello My Name Is Agnetha,2017-01-01,target_fg,1009,Ale
289,Hello My Name Is Lieke,2017-01-01,abv,8.2,Ale
289,Hello My Name Is Lieke,2017-01-01,ibu,70,Ale
289,Hello My Name Is Lieke,2017-01-01,srm,8,Ale
289,Hello My Name Is Lieke,2017-01-01,ph,4.4,Ale
289,Hello My Name Is Lieke,2017-01-01,target_fg,1009,Ale
290,Hello My Name Is Niamh,2017-01-01,abv,8.2,Ale
290,Hello My Name Is Niamh,2017-01-01,ibu,70,Ale
290,Hello My Name Is Niamh,2017-01-01,srm,8,Ale
290,Hello My Name Is Niamh,2017-01-01,ph,4.4,Ale
290,Hello My Name Is Niamh,2017-01-01,target_fg,1009,Ale
291,Hello My Name Is Sofia,2017-01-01,abv,8.2,Ale
291,Hello My Name Is Sofia,2017-01-01,ibu,70,Ale
291,Hello My Name Is Sofia,2017-01-01,srm,8,Ale
291,Hello My Name Is Sofia,2017-01-01,ph,4.4,Ale
291,Hello My Name Is Sofia,2017-01-01,target_fg,1009,Ale
292,Hello My Name Is Maria,2017-01-01,abv,8.2,Ale
292,Hello My Name Is Maria,2017-01-01,ibu,70,Ale
292,Hello My Name Is Maria,2017-01-01,srm,8,Ale
292,Hello My Name Is Maria,2017-01-01,ph,4.4,Ale
292,Hello My Name Is Maria,2017-01-01,target_fg,1009,Ale
293,I Wanna Be Your Dog,2017-01-01,abv,12,Ale
293,I Wanna Be Your Dog,2017-01-01,ibu,55,Ale
293,I Wanna Be Your Dog,2017-01-01,srm,305,Ale
293,I Wanna Be Your Dog,2017-01-01,ph,4.1,Ale
293,I Wanna Be Your Dog,2017-01-01,target_fg,1035,Ale
294,Opaque Jake,2017-01-01,abv,7.2,Ale
294,Opaque Jake,2017-01-01,ibu,20,Ale
294,Opaque Jake,2017-01-01,srm,10,Ale
294,Opaque Jake,2017-01-01,ph,4.4,Ale
294,Opaque Jake,2017-01-01,target_fg,1009,Ale
295,Choco Libre,2017-01-01,abv,9,Ale
295,Choco Libre,2017-01-01,ibu,25,Ale
295,Choco Libre,2017-01-01,srm,96,Ale
295,Choco Libre,2017-01-01,ph,4.2,Ale
295,Choco Libre,2017-01-01,target_fg,1020,Ale
296,Off-Duty Alien,2018-01-01,abv,6.5,Ale
296,Off-Duty Alien,2018-01-01,ibu,50,Ale
296,Off-Duty Alien,2018-01-01,srm,10,Ale
296,Off-Duty Alien,2018-01-01,ph,4.4,Ale
296,Off-Duty Alien,2018-01-01,target_fg,1010,Ale
297,East Of Vermont,2018-01-01,abv,7.8,Ale
297,East Of Vermont,2018-01-01,ibu,15,Ale
297,East Of Vermont,2018-01-01,srm,10,Ale
297,East Of Vermont,2018-01-01,ph,4.4,Ale
297,East Of Vermont,2018-01-01,target_fg,1018,Ale
298,Declassified Demi-God,2018-01-01,abv,14.1,Ale
298,Declassified Demi-God,2018-01-01,ibu,70,Ale
298,Declassified Demi-God,2018-01-01,srm,46,Ale
298,Declassified Demi-God,2018-01-01,ph,4.1,Ale
298,Declassified Demi-God,2018-01-01,target_fg,1020,Ale
299,Raspberry Popsicle Parade,2018-01-01,abv,0.5,Ale
299,Raspberry Popsicle Parade,2018-01-01,ibu,8,Ale
299,Raspberry Popsicle Parade,2018-01-01,srm,4,Ale
299,Raspberry Popsicle Parade,2018-01-01,ph,3.5,Ale
299,Raspberry Popsicle Parade,2018-01-01,target_fg,1005,Ale
300,Indie Pale Ale,2018-01-01,abv,4.2,Ale
300,Indie Pale Ale,2018-01-01,ibu,30,Ale
300,Indie Pale Ale,2018-01-01,srm,8,Ale
300,Indie Pale Ale,2018-01-01,ph,4.6,Ale
300,Indie Pale Ale,2018-01-01,target_fg,1008,Ale
301,Small Batch: Dry-hopped Pilsner,2018-01-01,abv,4.7,Lager
301,Small Batch: Dry-hopped Pilsner,2018-01-01,ibu,37,Lager
301,Small Batch: Dry-hopped Pilsner,2018-01-01,srm,3,Lager
301,Small Batch: Dry-hopped Pilsner,2018-01-01,ph,4.4,Lager
301,Small Batch: Dry-hopped Pilsner,2018-01-01,target_fg,1006,Lager
302,Hazy Jane Bourbon Barrel Aged,2018-01-01,abv,7.2,Ale
302,Hazy Jane Bourbon Barrel Aged,2018-01-01,ibu,30,Ale
302,Hazy Jane Bourbon Barrel Aged,2018-01-01,srm,8,Ale
302,Hazy Jane Bourbon Barrel Aged,2018-01-01,ph,4.2,Ale
302,Hazy Jane Bourbon Barrel Aged,2018-01-01,target_fg,1009,Ale
303,Hazy Jane Rye Barrel Aged,2018-01-01,abv,7.2,Ale
303,Hazy Jane Rye Barrel Aged,2018-01-01,ibu,30,Ale
303,Hazy Jane Rye Barrel Aged,2018-01-01,srm,8,Ale
303,Hazy Jane Rye Barrel Aged,2018-01-01,ph,4.2,Ale
303,Hazy Jane Rye Barrel Aged,2018-01-01,target_fg,1009,Ale
304,Karma Cloud,2018-01-01,abv,6.5,Ale
304,Karma Cloud,2018-01-01,ibu,50,Ale
304,Karma Cloud,2018-01-01,srm,18,Ale
304,Karma Cloud,2018-01-01,ph,4.4,Ale
304,Karma Cloud,2018-01-01,target_fg,1010,Ale
305,Native Son,2018-01-01,abv,8.5,Ale
305,Native Son,2018-01-01,ibu,70,Ale
305,Native Son,2018-01-01,srm,9,Ale
305,Native Son,2018-01-01,ph,4.6,Ale
305,Native Son,2018-01-01,target_fg,1010,Ale
306,AB:25,2018-01-01,abv,13.3,Ale
306,AB:25,2018-01-01,ibu,35,Ale
306,AB:25,2018-01-01,srm,46,Ale
306,AB:25,2018-01-01,ph,4.2,Ale
306,AB:25,2018-01-01,target_fg,1020,Ale
307,Kamikaze Knitting Club,2018-01-01,abv,7.5,Ale
307,Kamikaze Knitting Club,2018-01-01,ibu,30,Ale
307,Kamikaze Knitting Club,2018-01-01,srm,66,Ale
307,Kamikaze Knitting Club,2018-01-01,ph,4.6,Ale
307,Kamikaze Knitting Club,2018-01-01,target_fg,1013,Ale
308,Very Big Moose,2018-01-01,abv,12,Ale
308,Very Big Moose,2018-01-01,ibu,25,Ale
308,Very Big Moose,2018-01-01,srm,50,Ale
308,Very Big Moose,2018-01-01,ph,4.4,Ale
308,Very Big Moose,2018-01-01,target_fg,1038,Ale
309,Paradox Islay 2018,2018-01-01,abv,13.5,Ale
309,Paradox Islay 2018,2018-01-01,ibu,100,Ale
309,Paradox Islay 2018,2018-01-01,srm,152,Ale
309,Paradox Islay 2018,2018-01-01,ph,4.4,Ale
309,Paradox Islay 2018,2018-01-01,target_fg,1015,Ale
310,Clockwork Tangerine,2018-01-01,abv,4.5,Ale
310,Clockwork Tangerine,2018-01-01,ibu,37,Ale
310,Clockwork Tangerine,2018-01-01,srm,10,Ale
310,Clockwork Tangerine,2018-01-01,ph,4.2,Ale
310,Clockwork Tangerine,2018-01-01,target_fg,1012,Ale
311,Sonic Boom,2018-01-01,abv,6.5,Ale
311,Sonic Boom,2018-01-01,ibu,60,Ale
311,Sonic Boom,2018-01-01,srm,6,Ale
311,Sonic Boom,2018-01-01,ph,4.6,Ale
311,Sonic Boom,2018-01-01,target_fg,1008,Ale
312,Dog G,2018-01-01,abv,17,Ale
312,Dog G,2018-01-01,ibu,100,Ale
312,Dog G,2018-01-01,srm,254,Ale
312,Dog G,2018-01-01,ph,4.4,Ale
312,Dog G,2018-01-01,target_fg,1015,Ale
313,Mallow Mafia,2018-01-01,abv,12,Ale
313,Mallow Mafia,2018-01-01,ibu,75,Ale
313,Mallow Mafia,2018-01-01,srm,198,Ale
313,Mallow Mafia,2018-01-01,ph,4.4,Ale
313,Mallow Mafia,2018-01-01,target_fg,1025,Ale
314,Manic Mango,2018-01-01,abv,6,Ale
314,Manic Mango,2018-01-01,ibu,20,Ale
314,Manic Mango,2018-01-01,srm,6,Ale
314,Manic Mango,2018-01-01,ph,4.4,Ale
314,Manic Mango,2018-01-01,target_fg,1010,Ale
315,Baltic Fleet,2018-01-01,abv,7.2,Lager
315,Baltic Fleet,2018-01-01,ibu,45,Lager
315,Baltic Fleet,2018-01-01,srm,61,Lager
315,Baltic Fleet,2018-01-01,ph,4.2,Lager
315,Baltic Fleet,2018-01-01,target_fg,1016,Lager
316,SOS! (May Day!),2018-01-01,abv,6.4,Lager
316,SOS! (May Day!),2018-01-01,ibu,34,Lager
316,SOS! (May Day!),2018-01-01,srm,11,Lager
316,SOS! (May Day!),2018-01-01,ph,4.2,Lager
316,SOS! (May Day!),2018-01-01,target_fg,1014,Lager
317,Al Adjore!,2018-01-01,abv,9,Ale
317,Al Adjore!,2018-01-01,ibu,65,Ale
317,Al Adjore!,2018-01-01,srm,18,Ale
317,Al Adjore!,2018-01-01,ph,79,Ale
317,Al Adjore!,2018-01-01,target_fg,1018,Ale
318,Neverland,2018-01-01,abv,5,Lager
318,Neverland,2018-01-01,ibu,40,Lager
318,Neverland,2018-01-01,srm,6,Lager
318,Neverland,2018-01-01,ph,4.2,Lager
318,Neverland,2018-01-01,target_fg,1007,Lager
319,Grano Giusto,2018-01-01,abv,5.5,Lager
319,Grano Giusto,2018-01-01,ibu,28,Lager
319,Grano Giusto,2018-01-01,srm,28,Lager
319,Grano Giusto,2018-01-01,ph,4.3,Lager
319,Grano Giusto,2018-01-01,target_fg,1009,Lager
320,King of Eights,2018-01-01,abv,7.4,Ale
320,King of Eights,2018-01-01,ibu,20,Ale
320,King of Eights,2018-01-01,srm,10,Ale
320,King of Eights,2018-01-01,ph,4.4,Ale
320,King of Eights,2018-01-01,target_fg,1009,Ale
321,Jinx Pale Ale,2018-01-01,abv,4.7,Ale
321,Jinx Pale Ale,2018-01-01,ibu,35,Ale
321,Jinx Pale Ale,2018-01-01,srm,7,Ale
321,Jinx Pale Ale,2018-01-01,ph,4.6,Ale
321,Jinx Pale Ale,2018-01-01,target_fg,1008,Ale
322,Jet Trash,2018-01-01,abv,6.9,Ale
322,Jet Trash,2018-01-01,ibu,65,Ale
322,Jet Trash,2018-01-01,srm,9,Ale
322,Jet Trash,2018-01-01,ph,4.6,Ale
322,Jet Trash,2018-01-01,target_fg,1008,Ale
323,Interstate Vienna Lager.,2018-01-01,abv,5,Lager
323,Interstate Vienna Lager.,2018-01-01,ibu,25,Lager
323,Interstate Vienna Lager.,2018-01-01,srm,7,Lager
323,Interstate Vienna Lager.,2018-01-01,ph,4.2,Lager
323,Interstate Vienna Lager.,2018-01-01,target_fg,1007,Lager
324,Fools Gold Dortmunder Lager,2018-01-01,abv,5.6,Lager
324,Fools Gold Dortmunder Lager,2018-01-01,ibu,32,Lager
324,Fools Gold Dortmunder Lager,2018-01-01,srm,6,Lager
324,Fools Gold Dortmunder Lager,2018-01-01,ph,4.2,Lager
324,Fools Gold Dortmunder Lager,2018-01-01,target_fg,1009,Lager
325,Zipcode,2018-01-01,abv,5,Lager
325,Zipcode,2018-01-01,ibu,37,Lager
325,Zipcode,2018-01-01,srm,3,Lager
325,Zipcode,2018-01-01,ph,4.4,Lager
325,Zipcode,2018-01-01,target_fg,1006,Lager
